Customer ID,Loan Sanction Amount (USD)
C-36744,59768.73050266152
C-20948,34478.17091958728
C-31449,4080.8093282167392
C-23205,64721.34035044158
C-6570,9162.176826341165
C-33441,25578.63070604307
C-46225,66664.53585283362
C-33745,39961.24324681063
C-31008,30925.48998447915
C-44190,51278.24230034699
C-10898,161686.33974841036
C-11913,72184.41794453163
C-22496,49804.33243546367
C-15006,16939.94127903605
C-47846,26526.448964159645
C-7079,36037.776430248865
C-35238,113945.5496686562
C-8145,26793.431732689874
C-20479,-3461.054531886155
C-5218,53243.121371975925
C-4950,65848.79710580126
C-25672,25046.070878857485
C-784,138188.73026056399
C-3971,141202.62605705034
C-48363,38601.2287197517
C-25870,57248.27580432201
C-37647,48299.880869334214
C-43138,117854.57950690045
C-38302,5925.230187590496
C-30137,32726.8179729798
C-23813,28800.8470104452
C-28204,69482.70341187067
C-25809,100445.7590723882
C-43529,59595.005396575085
C-29199,17440.35478110329
C-5358,90904.71103623306
C-28107,95142.96030546175
C-10312,44942.61142091561
C-7757,28012.525654213707
C-12070,10259.21263994588
C-18929,88953.12902694292
C-36340,44822.73143351002
C-22961,131723.24518117987
C-8955,12622.379054109799
C-14148,47705.43532270446
C-10629,68114.69337924232
C-46722,-6844.161634460223
C-9170,16587.40941888187
C-6620,50160.87801618368
C-485,-10624.840655059306
C-11861,9609.070627561043
C-21158,102884.24985732874
C-22956,1039.6650366286776
C-10235,83658.85901473925
C-43719,15829.601265895268
C-1455,4787.976145423832
C-43082,29888.533564196812
C-6510,19622.96967248866
C-19166,73516.39425098084
C-3145,104980.42033138376
C-17959,57019.71991290699
C-39493,36853.17337451651
C-48691,69743.33791848429
C-1703,50956.67085778114
C-11310,27824.795004823158
C-37940,16138.809695760225
C-36416,60946.130978243076
C-19477,67034.38993373036
C-21607,102639.94632130791
C-42319,6608.859316649236
C-26673,10376.533981476707
C-8887,29084.371266913367
C-1930,120569.98040232414
C-23177,41671.95298157327
C-16912,17277.475767744123
C-43251,15769.116261407267
C-37815,44236.822806433716
C-44111,7995.731218582776
C-40967,73018.35934549489
C-46325,138634.94873456258
C-49944,19130.23904657355
C-36585,39600.26628868759
C-6406,45055.32094122737
C-4309,26426.92138715976
C-12931,59292.02315020753
C-14458,108764.10538512454
C-33834,21.95871166784491
C-16913,26159.675606898323
C-5985,77385.46132732095
C-47316,111960.1705678755
C-26236,19568.11783895138
C-48215,29943.858942651685
C-30337,20527.539873692556
C-1141,26546.462449761835
C-17673,16915.541342291457
C-17601,49130.93974784561
C-24832,34572.698812594055
C-44784,52055.96998137288
C-47594,45583.4585334828
C-5769,34746.13172975826
C-6069,26682.177104936884
C-38974,40585.3924253381
C-40058,25137.127745086793
C-36490,13548.341786387056
C-12557,6245.347043261892
C-23908,58239.76210258258
C-45767,83516.75208577176
C-25937,22180.149058243638
C-26720,-12461.264320858128
C-47545,91195.51930560538
C-41715,7365.427305319317
C-42658,23574.945170973544
C-11852,97722.52343764692
C-5231,25846.03289067911
C-25297,30856.9428486728
C-26089,6358.946798240737
C-36005,34737.30768661323
C-3343,31819.573147877323
C-1981,39981.77441857965
C-7963,44626.901354924776
C-22595,96107.55934549734
C-107,68721.17594503175
C-41789,59812.98560868262
C-33873,29094.232765962224
C-43473,85666.41285548577
C-11277,-2358.105915254637
C-20534,22367.91334692444
C-19963,88328.55953831933
C-30714,28491.69450180902
C-19980,14184.865273631469
C-36954,82880.26143733715
C-28280,35067.10113032779
C-26791,19869.92865988263
C-47907,21836.410111651378
C-26943,18049.380199391017
C-18630,83740.26296161165
C-14952,28395.31040702868
C-45644,20116.970495236747
C-18511,35919.748968757485
C-12427,34617.98202400826
C-30835,51625.180738512514
C-6260,19071.73326077618
C-26210,61243.02124815495
C-5149,18362.229587289155
C-39715,16998.73087299522
C-41879,17717.248861220025
C-16988,108890.44392125134
C-9793,100089.33371187694
C-29855,28420.794018396176
C-4127,14804.673227199033
C-12914,22161.555843089387
C-29836,10565.288618435152
C-9982,18375.027207331645
C-38048,15875.671909447236
C-38081,25858.659647980006
C-36522,128924.9642804029
C-11246,24905.62555560973
C-5012,103407.23653255714
C-25266,3297.1934827413934
C-24038,20322.06321194896
C-33655,46944.50878395024
C-811,-2791.1400772188936
C-7057,80298.46732099296
C-23614,165467.32785868717
C-20312,136684.9118877724
C-14606,2707.7000980415614
C-20103,30788.49075721373
C-10219,28867.53329198601
C-21676,-2536.4489791619562
C-41759,393.9565294385975
C-45837,-7775.615737610831
C-13102,29371.78979456256
C-33424,118232.57817920917
C-8091,23109.711622149014
C-10459,35840.05861554705
C-36535,75450.42022570805
C-22962,19250.160979549342
C-6947,-678.8693846694077
C-25332,53916.538463408855
C-36711,33667.181472658966
C-8339,18589.646070236107
C-20005,70027.3242574
C-20314,-702.6289492591168
C-26624,102279.7680193058
C-6422,20535.09926238199
C-18824,22875.909721809003
C-22653,30885.203169538407
C-41340,19222.30020230572
C-10913,22745.040958376776
C-22074,131094.02945360047
C-12742,100114.48925417472
C-13367,71992.84774618372
C-24975,39176.2526027858
C-10503,43008.7326684235
C-29271,70571.69670823152
C-36862,26026.396058803104
C-5569,3017.240539658378
C-29820,50576.14090552891
C-33558,25924.8262239935
C-43582,24771.054465613997
C-23615,5060.102000991261
C-45596,74564.93455512315
C-12045,22996.706346760475
C-24254,49099.855374029314
C-33100,65339.36422052543
C-8513,58484.43918930355
C-3800,11822.714292232937
C-13481,24332.43130693282
C-29395,34612.87503458123
C-36354,35098.642576833576
C-9008,56263.644150870765
C-35077,10097.148375704797
C-14030,47518.911836398824
C-27116,7212.681844781502
C-6267,56482.83002404598
C-13110,27012.956228299765
C-33969,-3136.5593151645153
C-31388,92200.9112021394
C-22670,59392.20531609381
C-885,24626.012304252916
C-43202,11606.211889306753
C-47886,91451.88829732858
C-37115,12087.032998804149
C-9724,52487.95652344651
C-49137,5347.584578517679
C-39163,-6079.084085011345
C-43329,46327.90410851885
C-14650,90491.27548503224
C-27553,59787.45640465067
C-16586,48944.218363901746
C-2578,55881.80617265045
C-25070,15768.545902301354
C-31983,19845.54526118969
C-49752,48435.094324046804
C-7832,88907.04454366327
C-12086,78351.78686430654
C-13049,39264.03539124355
C-6591,57062.62070138528
C-40590,60798.958379360585
C-30009,10241.48801782669
C-8564,23874.529317912267
C-22237,11095.961471754883
C-36428,6337.256553945481
C-5547,27547.946731123404
C-8468,60946.74919033068
C-34948,25889.133921607397
C-27514,71137.82986276958
C-40265,40955.93430716029
C-44629,9671.417178677366
C-33,24868.044599784887
C-7823,74441.52232872389
C-42725,110740.11860538318
C-25082,29706.481122199446
C-35577,90689.85823278091
C-23183,53478.31828549912
C-2512,14909.180507744866
C-26460,6899.372404437541
C-44266,12361.641133916506
C-4097,7570.631913450081
C-23295,136022.44643552686
C-4688,65256.02376915308
C-33984,28315.252212175896
C-21653,111193.15470582261
C-24781,64871.298660968285
C-37425,49235.036463515746
C-38128,100963.50407735244
C-30947,39183.547754336
C-43325,51148.59775298403
C-6978,134867.92930357283
C-35903,27520.20701870066
C-2355,40573.08845360365
C-4194,42310.14419332391
C-36401,24594.259783672722
C-36241,7959.653030981019
C-12602,51471.49021742071
C-43319,28968.553147630475
C-11930,61267.49810392226
C-33644,50180.470566759876
C-34030,104991.50717555726
C-40857,60456.73844024062
C-26397,38384.19142663531
C-5112,88583.86174636555
C-24863,22144.58553376267
C-14623,13742.2930630162
C-14822,18938.17944973751
C-48137,91061.27864286286
C-7227,88679.70503752326
C-8085,-4179.670498628722
C-37081,56920.850163008
C-2847,57452.89327662863
C-23126,22571.037787887966
C-47224,68903.4204161861
C-25552,23522.614765354578
C-10398,30127.383531287283
C-45191,94449.24951726769
C-5221,123987.63677242247
C-48182,89603.2409369949
C-40568,100587.41345760785
C-13372,-1834.2451784178556
C-23349,88256.3348924084
C-45042,-3112.006362199754
C-25075,143634.20624167452
C-27735,30032.588211697963
C-14906,61465.47512992821
C-41588,36476.61023512049
C-9734,49095.986520513776
C-911,35340.658871641965
C-25298,25799.435745616473
C-12360,15460.129691187089
C-14755,24578.349198963435
C-47917,9299.914003701444
C-46606,67605.46812749113
C-24103,37783.184999614925
C-35353,151888.335659396
C-44051,-3858.8366166896158
C-42734,61235.43140428921
C-30718,85351.33812662555
C-36582,-7170.199259019893
C-12485,1455.252561921283
C-20661,38894.37759203327
C-5690,61381.70370866958
C-25262,19349.444225361105
C-17835,104241.49188566004
C-45283,67951.86503436184
C-41648,159038.06861763456
C-7073,8142.326560733432
C-6828,12264.22918265767
C-35558,56826.52300391364
C-49117,20575.306910954532
C-9853,150170.17027561125
C-11087,96583.95325753634
C-42859,18452.806058169488
C-48574,3972.4014668746386
C-27123,44746.8089918645
C-14703,95141.50267993563
C-21230,40578.24740736824
C-46015,36509.00319838573
C-12806,43994.92973351391
C-10074,44102.590336205
C-37284,22967.72414730527
C-36105,66822.54780276824
C-16366,57951.93731027853
C-23788,112824.48045401316
C-5633,60393.858326345595
C-5635,130773.1443689944
C-18514,47013.71235551045
C-15350,216656.94927676817
C-15451,15.971226191904861
C-49328,26518.326746170234
C-43448,9353.206097028684
C-6265,-7513.222563572985
C-924,92365.13580816548
C-26382,-5171.038523999479
C-21716,22022.16131506348
C-41901,6336.27494497766
C-41380,29149.75154211477
C-34351,-726.9291929284664
C-11291,1457.392609984352
C-2869,28116.875788626057
C-42670,40826.253421587055
C-2282,34693.76128718926
C-43761,66093.49270841657
C-47414,9259.177497728117
C-35929,102097.37803590155
C-21720,52167.710635573196
C-14935,41211.73569165816
C-45029,50277.227246583585
C-43043,28904.011187435157
C-38223,7559.085899614642
C-16874,7685.5565346022195
C-26058,20871.8051648454
C-29041,51489.403932042536
C-41039,43883.60530883595
C-25444,48548.67010893533
C-29452,62071.14366921445
C-29062,71387.26291209183
C-4084,63739.440656367864
C-7826,76622.35141936952
C-23884,23188.945185424614
C-31659,76212.59991797205
C-24534,40186.180604530586
C-6094,90115.28558846557
C-8843,45480.13448541961
C-42858,22863.69196497652
C-43148,21515.765924774692
C-49289,52.96670201975212
C-32903,29541.82258646586
C-23463,27302.262117910577
C-47871,44961.860074270226
C-104,54866.63241624937
C-22269,22367.465677289845
C-16643,37983.0199317669
C-42173,-5953.763632843809
C-27669,85272.36319042585
C-22307,24577.701318472566
C-18173,8575.889150774048
C-23700,20937.8689251724
C-44494,9996.884559806233
C-46547,51321.77000480454
C-21708,31608.181171443168
C-24081,54911.85303250607
C-45208,26823.57334504195
C-42893,10274.401894238079
C-9672,46579.28478647693
C-25689,56318.85640891807
C-7205,55735.38943333979
C-11151,47185.4222403896
C-4081,15123.378815029311
C-4872,25754.571160620864
C-9057,55490.7651382896
C-25245,65734.98184752316
C-3798,18638.101171732415
C-23761,50769.17273003387
C-3785,76632.69826792245
C-44426,41145.732955115294
C-18633,23494.81210602977
C-30943,18922.67470092891
C-28835,80181.01871987482
C-19542,30560.682220141112
C-26331,19127.277024909068
C-47448,37394.248959910095
C-7385,14578.316897706332
C-36988,28014.96717982873
C-19698,16375.103463962732
C-44255,35720.49423653298
C-45803,37276.91005314462
C-21068,41320.718237900786
C-37269,99894.55581123853
C-12352,73945.29191291847
C-10611,47996.08269560154
C-47521,-4527.50129438896
C-43662,23232.605937283835
C-1300,73826.461929657
C-41798,21695.79193975986
C-46713,29537.906457401812
C-31524,20894.775723291008
C-47157,8217.27586352409
C-24049,12592.31469922766
C-48482,3302.989815917186
C-32433,135441.2441343145
C-35379,54108.12035506658
C-21869,7077.263517182029
C-8577,41540.49844521994
C-30143,47592.78630304619
C-11579,49494.40769207332
C-1732,88720.29469511865
C-40473,73678.20877393588
C-2870,28926.30252039485
C-12856,85412.0773130721
C-8783,63179.841328404815
C-44034,100721.11263616147
C-37232,53812.103325170174
C-846,45320.267945342755
C-47366,-6406.8515913444135
C-49039,22456.063713283278
C-31927,77936.78372076541
C-9506,45057.85392854479
C-13339,-1226.2201557233493
C-47855,71115.75514342808
C-38773,4800.3861721922585
C-28984,93694.23795969319
C-7301,12129.59298618327
C-10176,46824.21368713412
C-23357,58687.08582412929
C-20112,23184.59525470558
C-10094,12099.178933945805
C-8501,51198.700426015304
C-29494,26222.830670211144
C-15297,96740.94607934481
C-26354,16262.290620703337
C-23030,38832.353539488075
C-5502,61807.115013453265
C-3358,43877.4143859201
C-22678,55373.38649071599
C-30272,43810.011890629976
C-2844,35740.82655633884
C-44471,81098.13449537192
C-48203,14550.987887921889
C-8243,38960.66981713864
C-35963,301.67749863940116
C-43023,86824.69988449584
C-31679,983.700808458525
C-28266,45668.97812262224
C-33607,-2639.3106467549806
C-23606,13907.245688133378
C-35810,32062.671134692122
C-16962,58998.98307659908
C-45530,13962.953151264315
C-45719,35195.654415680416
C-35588,59903.803564155794
C-29406,17892.24216454808
C-24034,78455.64053146902
C-27918,177091.9104587549
C-43895,44427.3935567865
C-23797,29010.94191677813
C-40450,-8057.39679073845
C-17856,21487.530571139738
C-35842,38076.96267412038
C-31505,14476.747137849597
C-15144,46658.3776133699
C-20564,56129.18060380049
C-9769,16188.144148993364
C-43423,58576.53009416838
C-32244,74625.0455027874
C-26942,45233.99709855681
C-263,85140.09056783147
C-14562,45293.500926021516
C-14760,88489.39925780817
C-41695,26118.615880496625
C-21155,86152.94203412771
C-11093,2330.244020114682
C-2711,54450.40555051327
C-46032,16920.716106968815
C-31413,107131.20331318039
C-1891,31392.370987919276
C-10244,23115.82538753
C-25337,143943.11135243785
C-10260,25417.40184890409
C-41656,94707.90969985485
C-7732,43477.859501915664
C-1362,45912.92410460414
C-33329,33290.289943404874
C-31894,107145.76275664225
C-38466,-1793.3732705287257
C-36433,28237.68067484311
C-26533,63320.82125808409
C-48094,59839.84208433321
C-1438,26408.788806575496
C-11973,34062.4414067934
C-24073,39824.4794366725
C-26761,69962.28472309015
C-41425,60204.80157448756
C-45552,36499.89720029922
C-7196,198.898876591702
C-36492,63336.7427314122
C-24562,37081.39702223599
C-45075,27710.46845092735
C-30348,18755.976597790577
C-42101,29927.059417693148
C-9239,23051.87700261158
C-15336,82564.86990741425
C-25120,38154.86554703044
C-33263,75874.08568267518
C-43629,48747.99000544753
C-7447,42646.52799446357
C-45722,70991.46650379468
C-47850,30282.135109311843
C-18435,13645.263957329938
C-46745,37851.49063054874
C-41547,4357.066740610084
C-31476,96941.07811753114
C-38226,92952.13711702146
C-47106,61008.02771121549
C-24574,58761.95813946263
C-4803,7858.988730318088
C-45899,88310.24421790059
C-19705,86177.27295494071
C-44305,9774.9043815459
C-32910,18628.628259378165
C-8805,75546.17407108552
C-13513,68601.90846913468
C-8371,105858.25197276994
C-30623,35184.60605377608
C-45415,72036.52308909065
C-11738,4960.8584924751485
C-48799,21450.34668001748
C-1359,25978.77222725129
C-8801,36064.93930856086
C-42900,147627.2759977537
C-17113,65513.20259575703
C-40888,40185.766112596466
C-4514,32458.757914299873
C-22765,43852.881822729076
C-574,38219.39229214337
C-9854,40157.82812932189
C-25778,30894.12023379904
C-39567,155705.93872055408
C-27597,17752.57956539301
C-17822,29599.873584980553
C-27365,59884.532196094835
C-29270,71578.24842264439
C-22793,52436.13860641839
C-28030,99910.08285685597
C-45049,55870.03179869507
C-49411,95943.82511151579
C-9627,39268.7546373716
C-9361,102858.23095497108
C-47436,54382.74869919015
C-6811,35495.20245827135
C-28573,27848.97646970983
C-1656,92497.215570648
C-32155,37779.41369191604
C-8926,15487.178809805831
C-32988,12854.330883756105
C-18690,67945.43115727673
C-34754,7627.307613738027
C-38349,150298.13266646644
C-29278,48287.72388409352
C-7649,23432.915837403823
C-49097,78296.44452512416
C-30646,40777.97068999513
C-13390,132.55553935891658
C-43354,35813.365172815975
C-44814,27804.393414812163
C-42805,38866.701829344325
C-33088,60640.695187014906
C-11395,177353.91283147698
C-15954,84075.34525293706
C-3407,23422.71862487524
C-45601,30188.204800063948
C-22133,61130.05585844326
C-29004,26872.24184417026
C-17650,32869.82919029426
C-45652,-7630.48053854848
C-8677,14679.173630481033
C-45082,87686.99041048597
C-27272,96081.84973694824
C-6779,63464.964615301695
C-47589,48724.348464516836
C-28456,54433.12166898398
C-28236,44555.88558913654
C-30426,34235.82179370269
C-9007,32902.411897575366
C-15155,22901.092360854032
C-46126,121196.51411287149
C-19480,52575.58758301305
C-44264,12319.790682477935
C-45631,5074.770583645353
C-45422,19201.414580610843
C-26402,5805.371084525919
C-42485,25482.788968428707
C-22453,62881.76825663049
C-38104,25392.650364306668
C-28647,61224.03226313053
C-1131,22534.638058758224
C-35846,98232.14584650286
C-16367,144383.26674221
C-9585,53212.26532021782
C-389,33947.536418410746
C-9468,50310.14313890226
C-49811,33827.11464868122
C-39566,37350.73201263111
C-36050,62356.378137125954
C-43406,90415.15897640679
C-44089,44889.96628219681
C-41182,25840.33015728346
C-41977,61889.5593208184
C-24868,70052.25172247927
C-8433,56714.176981013035
C-19415,57413.56348619479
C-4036,32623.38869175152
C-22347,82918.01701640306
C-10837,20267.00551724434
C-26672,27493.08413792748
C-24693,16821.89507143083
C-8107,31641.804447974428
C-35722,6460.454510509298
C-33140,100446.37071825968
C-49685,26598.6609038382
C-28523,20035.150961437845
C-25635,96142.69831534018
C-27710,18585.81359014893
C-27883,35244.83591758742
C-4365,63257.60310767096
C-43435,13999.537272988207
C-26321,139232.1222534183
C-46742,56158.30557495239
C-45028,70847.70434340852
C-32765,-11526.878142078232
C-29052,86237.55047992751
C-3449,44507.92044602582
C-44830,29379.262657936866
C-8701,31100.87259937945
C-9940,65446.16295438394
C-44383,62947.877201232215
C-21723,-1549.9256352484517
C-17023,85709.05459870608
C-21655,57260.16834357608
C-46652,40592.019541298534
C-8099,12739.959357824584
C-20822,60178.10266763941
C-31709,89805.44148131413
C-17996,36298.44206893412
C-32497,12956.703037529485
C-39476,18263.0932611131
C-34665,24910.866516741167
C-3533,88456.38342473275
C-36924,100399.49944363063
C-26027,-650.418308331049
C-49889,495.85544593495433
C-42598,18199.17974272062
C-10956,34519.79074682947
C-10449,68763.31087665955
C-42947,18397.815738155594
C-45503,100167.84195793828
C-6211,37310.924048292305
C-9895,34146.302525599516
C-10821,137065.95549861962
C-5414,26010.573422836693
C-43314,54986.06910969835
C-13319,28596.303646658664
C-31180,72990.74683941912
C-1996,50378.53128727741
C-33455,16666.154028158664
C-9796,58571.65826587612
C-6500,96286.78276635258
C-27879,116780.29832755498
C-2946,66580.87607875079
C-41064,24022.4541715901
C-10870,7817.690896685526
C-12458,17279.580563058786
C-24554,142030.71826279841
C-13133,42398.361722724774
C-30216,141160.24017139975
C-26976,119784.10961839554
C-35630,38750.59946451074
C-45289,10971.052100972593
C-41560,26040.759995864355
C-34405,53722.90383417817
C-32180,20079.443334923824
C-19189,3771.6398111730814
C-11219,1249.9141515912634
C-40285,64800.963255919836
C-19175,74817.45350731284
C-18802,108297.36344280225
C-13808,5390.310384891287
C-48740,9220.828395432414
C-30113,16740.242484588875
C-11838,6954.866500350065
C-22742,4387.350637401396
C-17630,80981.64416540522
C-3668,-3548.4555686733656
C-29416,28037.873203886207
C-30627,30295.335217671847
C-18391,72001.834522305
C-19574,27421.68708626792
C-34743,43047.6667150119
C-47504,34713.96492393306
C-46076,84713.99851022463
C-19573,4461.136956979288
C-33137,80199.65948371528
C-28676,74831.52190461324
C-10735,194206.7467880541
C-28946,44180.043228203576
C-41718,69668.17051733169
C-10616,7495.401669907995
C-34425,-2432.0022290184716
C-19807,47437.62270558209
C-34142,141029.66438840827
C-4328,92684.43965973333
C-15950,44270.09128085131
C-12509,36735.96621225437
C-22342,21871.366477679956
C-18861,508.6648239006754
C-18375,37609.41453417699
C-860,24633.88340762377
C-19978,24714.647923745826
C-31898,18853.156753096264
C-16247,20204.18633792075
C-24925,103497.67699983483
C-46584,56798.0044652652
C-178,4585.90997268568
C-18762,52805.6007497051
C-22366,26746.43790071472
C-26298,23079.908880127623
C-28069,-1180.381605512186
C-21921,45538.97506152309
C-11774,81227.51974097674
C-30283,36935.20729544916
C-29695,90553.1195144834
C-2553,27565.64829866783
C-40060,50229.9552574197
C-34259,22819.700024093356
C-28090,5563.231845272909
C-25783,46443.90647779088
C-21561,86020.38880827179
C-5441,-2020.4971353428118
C-25576,72722.54414076821
C-39870,20020.520131519268
C-29560,29090.989129990456
C-10927,36250.53137899953
C-48156,42753.13659666671
C-49596,34641.14803838267
C-38073,59031.011086115264
C-15330,147678.86374333428
C-4180,28909.118018965906
C-43737,87476.74364366676
C-27731,13248.680720103439
C-30264,14210.31481667579
C-565,5955.972829523031
C-25037,39640.610515192704
C-23861,20763.216849128337
C-23329,55471.540304537106
C-35754,-2211.4627900516207
C-19950,30758.514050561847
C-25713,86252.01881113034
C-39239,11499.241288452555
C-41389,34068.75011530385
C-23248,91330.18635575625
C-28439,2911.5008940740663
C-35377,52938.77478826855
C-48224,97946.8337091516
C-48245,36074.753532078874
C-44056,40881.42645866005
C-1766,66713.6791380728
C-46347,13337.461760607926
C-32922,5368.231532067643
C-30482,38556.549000966275
C-36755,33165.727995233
C-13709,43194.74058683001
C-16803,41353.17349507028
C-39843,118802.93129783799
C-33551,33283.937308318564
C-37566,3502.5250549842312
C-11726,30655.95982069653
C-30355,65892.84088459221
C-22351,85611.12717554212
C-15598,57500.976868812984
C-28617,50959.27930255953
C-42709,25967.854544357717
C-26585,44886.250779631955
C-47183,25030.35509379863
C-5385,69296.98127991825
C-12013,28037.132465946488
C-21283,117041.32149922356
C-48068,37792.71698669469
C-45543,33281.65080092265
C-26154,10326.324565429124
C-14758,19440.50312604857
C-1308,73600.4815135978
C-23433,26254.14910462161
C-39261,73260.8059985883
C-44214,74890.4652779942
C-18038,15175.06543744955
C-15371,34649.19455771774
C-29063,23325.949346872396
C-47336,125905.75716067289
C-14896,59077.354729549814
C-41669,122912.86139871058
C-23746,25996.400327228563
C-38314,37517.21090764331
C-21988,6439.647507959162
C-2097,30174.268673732644
C-3550,859.2563365981478
C-949,-7006.603190158232
C-8942,23049.582131574745
C-18967,90470.26678216897
C-43695,47959.552091435995
C-43954,11571.169859956979
C-33785,93784.42205603217
C-36068,54969.06934375729
C-8275,34642.75785682653
C-44360,28217.743673514487
C-28240,74589.66737465299
C-46282,26099.58316553358
C-29787,10910.899029989552
C-38551,80927.04981035474
C-37055,107312.66896329427
C-49037,44292.33352903885
C-38071,-7371.247460757702
C-41555,69994.50243503891
C-23328,32868.08996686048
C-30189,28076.710988931154
C-9052,39864.85239701765
C-41701,41723.95769000007
C-17055,2311.0130268390785
C-11860,24697.53063917579
C-10584,38318.87995410178
C-30723,30248.769590775308
C-44775,28238.119553194498
C-49278,34230.30119183991
C-566,74522.29821698004
C-1586,106948.9646382292
C-17249,6962.246041852079
C-42244,31025.412625962374
C-30754,-3569.975183294926
C-8842,92192.52198850646
C-33561,69371.28354445504
C-319,69020.25305058056
C-31857,25027.915122030332
C-31181,9642.681568682718
C-43869,7039.377295323007
C-19885,45379.862352344615
C-25782,16469.941125722806
C-21388,-7562.350750286583
C-42853,58762.79385212841
C-41860,8231.832007013727
C-33322,61082.993735746364
C-16289,36592.820569536125
C-4613,6511.605326472287
C-32361,114313.0406708651
C-38415,45430.39707993448
C-3048,80405.60627268805
C-48091,62251.14035634464
C-5562,30096.51236881563
C-30477,39280.50320204845
C-44215,13750.428785725002
C-27460,48926.76629195275
C-31951,52671.25371717996
C-38263,37867.570584491215
C-37765,71832.9263257919
C-19230,15474.331303964835
C-25135,20146.859733540216
C-49453,79665.31728058169
C-21872,93936.81812433762
C-25493,78474.44473379434
C-41407,42819.32630706957
C-39610,12158.280192804756
C-18140,37543.68597414569
C-20446,5207.8915517732385
C-17476,9749.269064419874
C-49955,79443.44142519322
C-33946,67776.51083816026
C-17779,-1162.0051319977356
C-4683,50294.27053441381
C-20400,21125.68647512942
C-47068,13825.512543579214
C-1424,19834.304481005325
C-36515,17611.26668114387
C-21162,2460.0068384769256
C-28006,29513.800936517655
C-7100,33399.58410624598
C-17707,84072.87818854908
C-32384,31644.11852341093
C-38235,131732.2515639469
C-37641,65988.39585614047
C-15293,51777.254078854254
C-23306,48236.14572440981
C-23894,68019.23994775978
C-48233,51359.748833076796
C-46227,75386.29110414669
C-17098,49087.48132663165
C-47003,18546.769478002767
C-5124,46960.05243322061
C-47321,67503.31740587545
C-36254,31698.54749757747
C-32986,50436.73356230967
C-29945,34350.91042306667
C-26046,7958.843460097443
C-27729,43976.99049973331
C-5602,163439.9098700344
C-662,58222.50478524537
C-46125,11168.10074188307
C-7974,26127.52269330519
C-41374,5912.154319118272
C-16742,17247.235169176536
C-17985,63348.48997383099
C-36724,94370.21711443065
C-37345,76844.75769381894
C-26356,44316.88744092666
C-24226,107478.39208825387
C-16185,101096.66655584358
C-33795,44900.42160586026
C-43592,37885.33121467897
C-18133,96519.35126814948
C-33861,44766.13235647851
C-13888,19104.515595768404
C-29659,959.576845131247
C-38657,8151.425085785013
C-5185,123586.44217116939
C-34229,38445.261413802684
C-3374,20605.08276006984
C-34964,27255.075615502254
C-2091,11108.545544772147
C-10571,13454.68294797343
C-26278,-8029.674936380659
C-37268,32252.538567404816
C-44217,73564.41606724635
C-35036,63804.75278562849
C-48266,160795.83765891122
C-32099,16603.144774005952
C-45618,10699.428103336773
C-26347,17053.636358806543
C-30905,19578.500835616695
C-6532,80461.09567467638
C-39347,47305.260777598625
C-48661,-902.5241477435484
C-7818,-888.9983740803727
C-20467,21371.810899991106
C-32416,35790.13729377842
C-40624,166926.6523620536
C-29951,67107.76862804042
C-24281,21345.540677938057
C-39436,65451.26813414597
C-6940,52682.20698708616
C-36979,73102.85583436023
C-32866,20888.18830195366
C-42234,39348.09989543649
C-10364,106846.08427764385
C-22411,50803.782896049874
C-12771,20887.295673066314
C-4837,29828.213752183598
C-21521,38518.01286439379
C-18874,70339.48858238061
C-47209,69224.79633970678
C-22337,35297.452430044184
C-45693,44269.871843550965
C-42736,98754.05086318229
C-7003,69420.2987964724
C-29338,19263.98564396531
C-29750,47090.09613668057
C-7131,47895.37967778396
C-18566,68548.50127985072
C-41427,-4453.7632144414965
C-33530,19556.44119779716
C-23945,15131.663241634407
C-4587,66319.14966203403
C-32232,83018.72054961952
C-38358,18755.15386308168
C-11962,1228.2297683201905
C-881,24285.049116485403
C-46400,-8259.017455366033
C-19503,159643.0858795884
C-43324,53787.57010209313
C-43142,-3032.2844532361923
C-13666,46326.011499461834
C-34225,104130.10711940596
C-17145,118475.61554173191
C-27818,87570.53824807581
C-27797,43102.05041339793
C-44622,77970.85313320308
C-48453,46166.53984456218
C-25175,23693.907336228644
C-1498,31081.869157951907
C-21449,141013.67752907003
C-35366,14340.071388162585
C-34965,-3393.289421231195
C-20461,-1442.3875996661664
C-44967,80383.29049552334
C-30983,5513.250647285051
C-38511,47220.41375994231
C-43977,47678.687050962006
C-25027,4491.212910828879
C-6831,12780.596367135848
C-48046,43569.50224503325
C-28220,30272.03436122145
C-1390,11342.21403454637
C-6085,40401.80787455672
C-11366,139187.00362494445
C-42141,107780.07139542437
C-30285,72248.16118904902
C-10832,59812.40676968917
C-31788,28236.032326463843
C-41806,34834.69336353283
C-49345,6807.462181989686
C-21989,23553.34514515841
C-31649,27569.7479892509
C-44593,-495.1462223769631
C-3543,89836.5486350035
C-46617,14924.82609503041
C-48425,47503.26680884979
C-12741,26163.595760238706
C-18005,46340.004645433364
C-36729,43526.895854073926
C-48571,45651.99941248959
C-25464,36362.75594216667
C-11316,41713.988411394996
C-1252,54988.3157067791
C-17078,62375.316858914506
C-22551,36144.12173387979
C-31578,8108.786893629178
C-1295,72185.40680281763
C-357,16133.522758962907
C-2920,68731.54495589613
C-46744,49969.70334328551
C-5439,40522.02291319554
C-1545,48086.96492817934
C-40160,48144.65192774986
C-8600,-3281.0224708290043
C-23194,38797.17732815503
C-38632,13100.913055364916
